,Strategy,Number of addresses,Number of accesses in loop,Different addresses in loop,Step size,Mirrored,Rate,Average runtime
1081,20-5-10-1-m,20,5,10,1,False,94.3994399439944,20982.37309542903
1082,20-5-2-1-m,20,5,2,1,False,34.165319320937755,3303.3111867120274
1083,20-5-3-1-m,20,5,3,1,False,44.398879775955194,5326.113013013013
1084,20-5-4-1-m,20,5,4,1,False,21.874374874974993,6082.117329061968
1085,20-5-5-1-m,20,5,5,1,False,91.71917191719172,14320.290409860707
1086,20-5-6-1-m,20,5,6,1,False,98.76950780312124,17453.61804164998
1087,20-5-7-1-m,20,5,7,1,False,97.6495299059812,18818.344191640776
1088,20-5-8-1-m,20,5,8,1,False,87.61752350470094,20279.497348674337
1089,20-5-9-1-m,20,5,9,1,False,98.76987698769877,20491.386352232814
1090,20-6-1-1-m,20,6,1,1,False,55.71114222844569,2860.96789036711
1091,20-6-10-1-m,20,6,10,1,False,93.34933493349334,24939.885648426538
1092,20-6-2-1-m,20,6,2,1,False,26.54530906181236,3677.6038415366147
1093,20-6-3-1-m,20,6,3,1,False,34.23687670678669,5956.945962173521
1094,20-6-4-1-m,20,6,4,1,False,24.44244424442444,6845.799579537491
1095,20-6-5-1-m,20,6,5,1,False,97.11833231146537,17311.20537235642
1096,20-6-6-1-m,20,6,6,1,False,94.18825647694308,20866.162981490746
1097,20-6-7-1-m,20,6,7,1,False,81.33440032009604,22288.760625501203
1098,20-6-8-1-m,20,6,8,1,False,91.1593600664866,24269.29121154424
1099,20-6-9-1-m,20,6,9,1,False,82.04640928185637,24277.860952380954
1100,20-7-1-1-m,20,7,1,1,False,19.623059866962304,3133.340236094438
1101,20-7-10-1-m,20,7,10,1,False,88.04760952190438,28732.20326915363
1102,20-7-2-1-m,20,7,2,1,False,12.15243048609722,4022.2178089044523
1103,20-7-3-1-m,20,7,3,1,False,36.32726545309062,6642.768130439132
1104,20-7-4-1-m,20,7,4,1,False,39.66793358671734,7982.190976390556
1105,20-7-5-1-m,20,7,5,1,False,96.95969596959696,19752.158300771465
1106,20-7-6-1-m,20,7,6,1,False,84.84696939387878,23536.394694694696
1107,20-7-7-1-m,20,7,7,1,False,97.41922576773032,26088.14993481095
1108,20-7-8-1-m,20,7,8,1,False,94.25655393235941,27458.92354003612
1109,20-7-9-1-m,20,7,9,1,False,97.36973697369737,28390.456558773425
1110,20-8-1-1-m,20,8,1,1,False,26.416809778765533,3554.47683841921
1111,20-8-10-1-m,20,8,10,1,False,87.16871687168717,32531.681544633902
1112,20-8-2-1-m,20,8,2,1,False,39.56582633053221,4573.223711855928
1113,20-8-3-1-m,20,8,3,1,False,38.83388338833883,7304.623648378054
1114,20-8-4-1-m,20,8,4,1,False,27.81278127812781,8554.32509752926
1115,20-8-5-1-m,20,8,5,1,False,86.55186551865519,22545.926475007513
1116,20-8-6-1-m,20,8,6,1,False,86.83314415437003,26809.39440152503
1117,20-8-7-1-m,20,8,7,1,False,93.40868173634726,29294.187274909964
1118,20-8-8-1-m,20,8,8,1,False,85.32853285328534,30817.522597454656
1119,20-8-9-1-m,20,8,9,1,False,97.88447578554393,32563.729030965027
1120,20-9-1-1-m,20,9,1,1,False,26.7253450690138,3677.68064032016
1121,20-9-10-1-m,20,9,10,1,False,85.61518057539278,36614.307353676835
1122,20-9-2-1-m,20,9,2,1,False,31.193119311931195,5781.582207545282
1123,20-9-3-1-m,20,9,3,1,False,41.03820764152831,8092.607947152437
1124,20-9-4-1-m,20,9,4,1,False,22.672267226722674,9301.955446535843
1125,20-9-5-1-m,20,9,5,1,False,93.21932193219322,25317.757460444624
1126,20-9-6-1-m,20,9,6,1,False,96.01880564169251,30169.602824802165
1127,20-9-7-1-m,20,9,7,1,False,96.49964996499651,32733.98676426351
1128,20-9-8-1-m,20,9,8,1,False,83.96518955686706,34392.04395714429
1129,20-9-9-1-m,20,9,9,1,False,94.19883976795359,35819.95138331997
1130,21-1-10-1-m,21,1,10,1,False,79.81293041422552,6231.416174557102
1131,21-1-2-1-m,21,1,2,1,False,45.4045404540454,2361.8551710342067
1132,21-1-3-1-m,21,1,3,1,False,66.18323664732947,2727.582049229538
1133,21-1-4-1-m,21,1,4,1,False,65.70314062812562,2979.367357150005
1134,21-1-5-1-m,21,1,5,1,False,59.40166649934745,3217.9008206565254
1135,21-1-6-1-m,21,1,6,1,False,99.21992199219922,5365.30114091273
1136,21-1-7-1-m,21,1,7,1,False,94.67946794679469,6196.96517213771
1137,21-1-8-1-m,21,1,8,1,False,98.25982598259826,6045.565065065065
1138,21-1-9-1-m,21,1,9,1,False,98.74987498749876,6179.483027936317
1139,21-10-10-1-m,21,10,10,1,False,87.44726823747298,44483.03457633933
1140,21-10-2-1-m,21,10,2,1,False,57.00140028005601,5780.285528422738
1141,21-10-3-1-m,21,10,3,1,False,35.52355235523552,9409.513770655984
1142,21-10-4-1-m,21,10,4,1,False,31.062836260278143,11144.119178768153
1143,21-10-5-1-m,21,10,5,1,False,98.81988198819882,30895.200080272927
1144,21-10-6-1-m,21,10,6,1,False,94.8715355047542,37343.89382394225
1145,21-10-7-1-m,21,10,7,1,False,89.03890389038904,39579.007235453726
1146,21-10-8-1-m,21,10,8,1,False,94.3577430972389,41930.29047141424
1147,21-10-9-1-m,21,10,9,1,False,88.0964289286786,43673.9924736578
1148,21-2-10-1-m,21,2,10,1,False,97.31946389277856,10664.385439615462
1149,21-2-2-1-m,21,2,2,1,False,53.82538253825383,2487.9032709812946
1150,21-2-3-1-m,21,2,3,1,False,65.82316463292659,3519.824947484245
1151,21-2-4-1-m,21,2,4,1,False,32.05756276791182,3724.0678339169585
1152,21-2-5-1-m,21,2,5,1,False,85.60712142428486,7022.829546591933
1153,21-2-6-1-m,21,2,6,1,False,93.36933693369338,9128.185960344483
1154,21-2-7-1-m,21,2,7,1,False,76.03167986661109,9834.660190285427
1155,21-2-8-1-m,21,2,8,1,False,81.34813481348134,10429.29793835068
1156,21-2-9-1-m,21,2,9,1,False,89.17783556711343,10744.333600480866
1157,21-3-10-1-m,21,3,10,1,False,86.97869786978698,15429.459521665165
1158,21-3-2-1-m,21,3,2,1,False,56.15832831022705,2988.712785114046
1159,21-3-3-1-m,21,3,3,1,False,82.77827782778277,4566.706023614169
1160,21-3-4-1-m,21,3,4,1,False,56.752701080432175,4972.741192954363
1161,21-3-5-1-m,21,3,5,1,False,99.24992499249925,10105.87553819966
1162,21-3-6-1-m,21,3,6,1,False,80.06800680068007,12281.444477821167
1163,21-3-7-1-m,21,3,7,1,False,89.05890589058906,13752.434665064584
1164,21-3-8-1-m,21,3,8,1,False,94.43888777755551,14567.309523809523
1165,21-3-9-1-m,21,3,9,1,False,97.06941388277656,15087.313257841468
1166,21-4-10-1-m,21,4,10,1,False,99.65404965404966,19774.705093565495
1167,21-4-2-1-m,21,4,2,1,False,28.475695139027806,3291.879351740696
1168,21-4-3-1-m,21,4,3,1,False,68.50685068506851,5107.399079355549
1169,21-4-4-1-m,21,4,4,1,False,40.288057611522305,5730.442665599359
1170,21-4-5-1-m,21,4,5,1,False,93.21932193219322,13114.126602564103
1171,21-4-6-1-m,21,4,6,1,False,80.88508355683928,15882.946170809944
1172,21-4-7-1-m,21,4,7,1,False,88.4888488848885,17484.162993388098
1173,21-4-8-1-m,21,4,8,1,False,92.63779133740123,18398.342513770654
1174,21-4-9-1-m,21,4,9,1,False,82.81656331266252,19080.86119462818
1175,21-5-10-1-m,21,5,10,1,False,81.01200862157447,23805.2300450676
1176,21-5-2-1-m,21,5,2,1,False,51.21512151215122,3704.7463717345613
1177,21-5-3-1-m,21,5,3,1,False,30.576189520176673,5770.888044022011
1178,21-5-4-1-m,21,5,4,1,False,40.28711976709165,6618.196294441663
1179,21-5-5-1-m,21,5,5,1,False,98.87321084153893,15891.75786415548
1180,21-5-6-1-m,21,5,6,1,False,96.40964096409641,19119.020418376538
1181,21-5-7-1-m,21,5,7,1,False,95.07998792635074,21031.05818728092
1182,21-5-8-1-m,21,5,8,1,False,81.48444533360008,22546.482192877153
1183,21-5-9-1-m,21,5,9,1,False,89.88845279900846,23213.05878812199
1184,21-6-10-1-m,21,6,10,1,False,87.56418155678784,27716.897125112693
1185,21-6-2-1-m,21,6,2,1,False,19.921992199219922,4078.0738516961874
1186,21-6-3-1-m,21,6,3,1,False,70.04700470047005,6539.349284212634
1187,21-6-4-1-m,21,6,4,1,False,41.6941694169417,7519.208967173739
1188,21-6-5-1-m,21,6,5,1,False,95.23904780956191,19129.05881174231
1189,21-6-6-1-m,21,6,6,1,False,94.89897979595919,22332.318063352046
1190,21-6-7-1-m,21,6,7,1,False,95.08047373215912,24691.189922868878
1191,21-6-8-1-m,21,6,8,1,False,87.87636290887266,26283.331665832917
1192,21-6-9-1-m,21,6,9,1,False,99.4498899779956,27168.549994985457
1193,21-7-10-1-m,21,7,10,1,False,92.15843168633727,32016.50571256765
1194,21-7-2-1-m,21,7,2,1,False,60.736073607360744,4522.4041616646655
1195,21-7-3-1-m,21,7,3,1,False,67.96679667966797,7335.966062668936
1196,21-7-4-1-m,21,7,4,1,False,21.934386877375474,8711.714986485134
1197,21-7-5-1-m,21,7,5,1,False,81.97639527905581,21951.22911024175
1198,21-7-6-1-m,21,7,6,1,False,94.7717154984988,25530.75102818738
1199,21-7-7-1-m,21,7,7,1,False,81.93819381938195,28574.25711993582
1200,21-7-8-1-m,21,7,8,1,False,87.84392196098048,30428.891171460065
1201,21-7-9-1-m,21,7,9,1,False,93.8987797559512,31626.46268806419
1202,21-8-10-1-m,21,8,10,1,False,99.91996798719488,36992.293103448275
1203,21-8-2-1-m,21,8,2,1,False,47.52950590118024,5065.2347173586795
1204,21-8-3-1-m,21,8,3,1,False,73.65407794294897,8184.32776053659
1205,21-8-4-1-m,21,8,4,1,False,47.406441256145285,9349.522722722722
1206,21-8-5-1-m,21,8,5,1,False,83.82676535307061,24864.083425137705
1207,21-8-6-1-m,21,8,6,1,False,95.27905581116222,29406.336906431578
1208,21-8-7-1-m,21,8,7,1,False,96.61932386477295,32123.465636600784
1209,21-8-8-1-m,21,8,8,1,False,92.64139468883033,34743.356921229104
1210,21-8-9-1-m,21,8,9,1,False,88.82664799439833,35590.59951894167
1211,21-9-10-1-m,21,9,10,1,False,96.61966196619662,40392.95527476935
1212,21-9-2-1-m,21,9,2,1,False,51.655496648994706,5350.6382296986085
1213,21-9-3-1-m,21,9,3,1,False,44.52445244524452,9188.194330361615
1214,21-9-4-1-m,21,9,4,1,False,57.06958970233307,10296.462694041062
1215,21-9-5-1-m,21,9,5,1,False,94.03940394039404,27896.564166833767
1216,21-9-6-1-m,21,9,6,1,False,93.28664332166083,32363.373808329154
1217,21-9-7-1-m,21,9,7,1,False,85.27410964385754,35784.4492928077
1218,21-9-8-1-m,21,9,8,1,False,99.08981796359272,37953.633453742725
1219,21-9-9-1-m,21,9,9,1,False,92.46080858085809,39603.217866452775
1220,22-1-10-1-m,22,1,10,1,False,92.53776132839852,7009.680340170085
1221,22-1-3-1-m,22,1,3,1,False,61.472294458891774,2972.5803901950976
1222,22-1-4-1-m,22,1,4,1,False,57.751550310062015,3210.693146573287
1223,22-1-5-1-m,22,1,5,1,False,51.08238123872519,3354.568884442221
1224,22-1-6-1-m,22,1,6,1,False,98.85977195439088,5983.6844844844845
1225,22-1-7-1-m,22,1,7,1,False,96.76288659793815,6249.346812130918
1226,22-1-8-1-m,22,1,8,1,False,98.08980898089808,7066.857500250175
1227,22-1-9-1-m,22,1,9,1,False,93.96249742427365,6894.738164347913
1228,22-10-10-1-m,22,10,10,1,False,84.19683936787358,48437.37693924532
1229,22-10-3-1-m,22,10,3,1,False,64.19925977793338,10097.953185955786
1230,22-10-4-1-m,22,10,4,1,False,45.29452945294529,11939.569426369006
1231,22-10-5-1-m,22,10,5,1,False,94.10882176435287,32906.57790254662
1232,22-10-6-1-m,22,10,6,1,False,93.6480944283285,38749.68322794339
1233,22-10-7-1-m,22,10,7,1,False,94.35174629495285,43034.36171703022
1234,22-10-8-1-m,22,10,8,1,False,89.34680404121237,45481.20382229338
1235,22-10-9-1-m,22,10,9,1,False,93.34866973394679,46930.26704089816
1236,22-2-10-1-m,22,2,10,1,False,88.5877175435087,12085.184884884884
1237,22-2-3-1-m,22,2,3,1,False,39.96399639963996,3973.813869708796
1238,22-2-4-1-m,22,2,4,1,False,44.83896779355871,4081.1939551641312
1239,22-2-5-1-m,22,2,5,1,False,94.82793117246898,7772.295884650045
1240,22-2-6-1-m,22,2,6,1,False,94.97899579915983,10108.577597435127
1241,22-2-7-1-m,22,2,7,1,False,84.31686337267453,11006.989380885594
1242,22-2-8-1-m,22,2,8,1,False,92.22844568913783,11518.371934741268
1243,22-2-9-1-m,22,2,9,1,False,94.23884776955391,11797.496698679472
1244,22-3-10-1-m,22,3,10,1,False,93.13931393139315,16555.222233350025
1245,22-3-3-1-m,22,3,3,1,False,78.74787478747875,4799.662298689607
1246,22-3-4-1-m,22,3,4,1,False,56.707012103631094,5187.1247623811905
1247,22-3-5-1-m,22,3,5,1,False,98.36967393478696,11082.769723668402
1248,22-3-6-1-m,22,3,6,1,False,94.2064215537324,13920.682104631389
1249,22-3-7-1-m,22,3,7,1,False,88.55542216886755,15078.029140797116
1250,22-3-8-1-m,22,3,8,1,False,97.32946589317864,16218.36304456685
1251,22-3-9-1-m,22,3,9,1,False,87.6987698769877,15805.555644595814
1252,22-4-10-1-m,22,4,10,1,False,97.12971297129714,21632.5735765838
1253,22-4-3-1-m,22,4,3,1,False,73.1059462722608,5478.5506753376685
1254,22-4-4-1-m,22,4,4,1,False,86.82868286828683,6246.046327796678
1255,22-4-5-1-m,22,4,5,1,False,88.20882088208822,14171.821410705352
1256,22-4-6-1-m,22,4,6,1,False,92.16921692169217,17293.77097323845
1257,22-4-7-1-m,22,4,7,1,False,99.28985797159432,19078.96985478217
1258,22-4-8-1-m,22,4,8,1,False,99.64996499649965,20161.851573461616
1259,22-4-9-1-m,22,4,9,1,False,95.55911182236447,20423.93074764482
1260,22-5-10-1-m,22,5,10,1,False,80.84561834561835,25800.969903691814
1261,22-5-3-1-m,22,5,3,1,False,53.3506701340268,6254.703573931324
1262,22-5-4-1-m,22,5,4,1,False,92.74252753015207,7161.845114136964
1263,22-5-5-1-m,22,5,5,1,False,87.40622186655996,16380.424964936887
1264,22-5-6-1-m,22,5,6,1,False,83.82191095547775,20925.1330059136
1265,22-5-7-1-m,22,5,7,1,False,80.4080408040804,23050.864028056112
1266,22-5-8-1-m,22,5,8,1,False,96.26925385077016,24539.747644818603
1267,22-5-9-1-m,22,5,9,1,False,85.70996369503833,24958.79655931186
1268,22-6-10-1-m,22,6,10,1,False,85.98579573872162,30225.122164224053
1269,22-6-3-1-m,22,6,3,1,False,82.35647129425885,7325.448948948949
1270,22-6-4-1-m,22,6,4,1,False,91.47829565913183,8334.644522261131
1271,22-6-5-1-m,22,6,5,1,False,99.72994598919784,20646.168837675352
1272,22-6-6-1-m,22,6,6,1,False,94.92847854356306,24602.809428485638
1273,22-6-7-1-m,22,6,7,1,False,93.24932493249325,27026.97858715229
1274,22-6-8-1-m,22,6,8,1,False,98.74974994998999,28491.536247869248
1275,22-6-9-1-m,22,6,9,1,False,99.24992499249925,29222.54368737475
1276,22-7-10-1-m,22,7,10,1,False,96.50965096509651,34883.72986543483
1277,22-7-3-1-m,22,7,3,1,False,33.05231081767395,7892.369706677345
1278,22-7-4-1-m,22,7,4,1,False,99.749949989998,12150.686229344015
1279,22-7-5-1-m,22,7,5,1,False,90.2090209020902,23545.862013638187
1280,22-7-6-1-m,22,7,6,1,False,87.35873587358736,28407.138624762287
1281,22-7-7-1-m,22,7,7,1,False,98.83988398839884,31098.487115211068
1282,22-7-8-1-m,22,7,8,1,False,97.5997599759976,32976.978891556624
1283,22-7-9-1-m,22,7,9,1,False,97.00910273081924,34094.45775775776
1284,22-8-10-1-m,22,8,10,1,False,87.85955573753711,39317.59145487293
1285,22-8-3-1-m,22,8,3,1,False,53.42068413682737,8426.68908235765
1286,22-8-4-1-m,22,8,4,1,False,48.849769953990794,9882.017819601562
1287,22-8-5-1-m,22,8,5,1,False,96.98249227600412,26799.501453342687
1288,22-8-6-1-m,22,8,6,1,False,91.5383076615323,31537.384468937875
1289,22-8-7-1-m,22,8,7,1,False,81.46427096241223,34813.580024067385
1290,22-8-8-1-m,22,8,8,1,False,98.29931972789116,37046.46547750276
1291,22-8-9-1-m,22,8,9,1,False,88.27882788278828,37891.04589735864
1292,22-9-10-1-m,22,9,10,1,False,83.6867373474695,44183.14884653962
1293,22-9-3-1-m,22,9,3,1,False,73.8073807380738,9169.789010109098
1294,22-9-4-1-m,22,9,4,1,False,36.884830035514966,10764.16516426282
1295,22-9-5-1-m,22,9,5,1,False,82.86485945783735,29849.54795479548
1296,22-9-6-1-m,22,9,6,1,False,93.1893189318932,35190.29760352953
1297,22-9-7-1-m,22,9,7,1,False,84.925477643293,38629.10491474423
1298,22-9-8-1-m,22,9,8,1,False,98.52584814216479,41401.62373357408
1299,22-9-9-1-m,22,9,9,1,False,92.82713085234093,42793.92764211369
1300,23-1-10-1-m,23,1,10,1,False,96.49964996499651,8172.227818946525
1301,23-1-4-1-m,23,1,4,1,False,26.13261326132613,3588.8406884819374
1302,23-1-5-1-m,23,1,5,1,False,50.12501250125012,3698.5016009605765
1303,23-1-6-1-m,23,1,6,1,False,94.58891778355671,7002.094056433861
1304,23-1-7-1-m,23,1,7,1,False,92.0117742590337,7650.1051682692305
1305,23-1-8-1-m,23,1,8,1,False,78.96789678967897,7984.572644437769
1306,23-1-9-1-m,23,1,9,1,False,88.04641392417726,8001.592010412495
1307,23-10-10-1-m,23,10,10,1,False,85.29705941188239,52723.516840417
1308,23-10-4-1-m,23,10,4,1,False,46.499698249849125,13098.288715486195
1309,23-10-5-1-m,23,10,5,1,False,99.44824767548789,35019.80555277137
1310,23-10-6-1-m,23,10,6,1,False,88.25882588258825,41541.17948974487
1311,23-10-7-1-m,23,10,7,1,False,84.32686537307461,45477.70431293882
1312,23-10-8-1-m,23,10,8,1,False,98.34950485145544,48367.262592815576
1313,23-10-9-1-m,23,10,9,1,False,94.5994599459946,50842.95724013619
1314,23-2-10-1-m,23,2,10,1,False,91.90919091909191,13403.16306522609
1315,23-2-4-1-m,23,2,4,1,False,90.91744055515869,4770.65706282513
1316,23-2-5-1-m,23,2,5,1,False,96.84968496849685,8437.202801400701
1317,23-2-6-1-m,23,2,6,1,False,83.9424371052904,11106.447837404887
1318,23-2-7-1-m,23,2,7,1,False,85.0985098509851,11758.426196675346
1319,23-2-8-1-m,23,2,8,1,False,90.8990899089909,12367.872282880897
1320,23-2-9-1-m,23,2,9,1,False,87.97759551910383,12597.530855539972
1321,23-3-10-1-m,23,3,10,1,False,89.1378275655131,18261.303730373038
1322,23-3-4-1-m,23,3,4,1,False,69.95699569956996,5741.943660562393
1323,23-3-5-1-m,23,3,5,1,False,92.009200920092,11993.056067280737
1324,23-3-6-1-m,23,3,6,1,False,87.97644871397583,14928.712197075907
1325,23-3-7-1-m,23,3,7,1,False,94.03608930573962,16337.845021037869
1326,23-3-8-1-m,23,3,8,1,False,85.15851585158516,17125.517987774325
1327,23-3-9-1-m,23,3,9,1,False,88.87888788878888,18024.99479635745
1328,23-4-10-1-m,23,4,10,1,False,94.48944894489449,23102.327165433086
1329,23-4-4-1-m,23,4,4,1,False,26.505301060212044,6744.7494494494495
1330,23-4-5-1-m,23,4,5,1,False,84.41688337667533,14962.653668805133
1331,23-4-6-1-m,23,4,6,1,False,91.74917491749174,18806.380076015204
1332,23-4-7-1-m,23,4,7,1,False,85.1072564918403,20556.82939290723
1333,23-4-8-1-m,23,4,8,1,False,95.35953595359537,21621.592206751477
1334,23-4-9-1-m,23,4,9,1,False,80.62612522504502,22104.03810287777
1335,23-5-10-1-m,23,5,10,1,False,90.11802360472095,27641.510792089146
1336,23-5-4-1-m,23,5,4,1,False,26.785357071414285,7726.597718402882
1337,23-5-5-1-m,23,5,5,1,False,94.67230008244023,18346.885213032583
1338,23-5-6-1-m,23,5,6,1,False,95.53732239343606,22561.60445291345
1339,23-5-7-1-m,23,5,7,1,False,91.56662665066027,24650.14861612515
1340,23-5-8-1-m,23,5,8,1,False,98.35315645013723,26068.89554331497
1341,23-5-9-1-m,23,5,9,1,False,88.54770954190838,26968.01363955471
1342,23-6-10-1-m,23,6,10,1,False,93.75937593759376,33196.53005409738
1343,23-6-4-1-m,23,6,4,1,False,25.46254625462546,8849.893193193193
1344,23-6-5-1-m,23,6,5,1,False,94.59891978395679,21817.847225005007
1345,23-6-6-1-m,23,6,6,1,False,84.32686537307461,26156.27766619803
1346,23-6-7-1-m,23,6,7,1,False,96.42421779764322,28804.31888855452
1347,23-6-8-1-m,23,6,8,1,False,99.2096048024012,30499.240813056975
1348,23-6-9-1-m,23,6,9,1,False,93.02651325662832,31882.004706117954
1349,23-7-10-1-m,23,7,10,1,False,99.15736040609137,37770.94116467876
1350,23-7-4-1-m,23,7,4,1,False,36.64832416208104,9700.07675372761
1351,23-7-5-1-m,23,7,5,1,False,93.27998358469273,25429.37611551188
1352,23-7-6-1-m,23,7,6,1,False,97.21972197219722,30254.174539631706
1353,23-7-7-1-m,23,7,7,1,False,97.00940188037607,33104.66924312387
1354,23-7-8-1-m,23,7,8,1,False,94.13023540201773,38073.04963401183
1355,23-7-9-1-m,23,7,9,1,False,89.54930742195576,35949.770580567536
1356,23-8-10-1-m,23,8,10,1,False,85.02700540108022,42545.57104154124
1357,23-8-4-1-m,23,8,4,1,False,38.568970751948186,10767.812036851592
1358,23-8-5-1-m,23,8,5,1,False,84.80696139227845,28298.715903397133
1359,23-8-6-1-m,23,8,6,1,False,86.98349174587293,33770.96038114343
1360,23-8-7-1-m,23,8,7,1,False,96.25722689927984,37076.60591775326
1361,23-8-8-1-m,23,8,8,1,False,93.31933193319331,39530.49704023277
1362,23-8-9-1-m,23,8,9,1,False,99.70519467317271,41633.32492744921
1363,23-9-10-1-m,23,9,10,1,False,90.20706211863559,47495.56959357752
1364,23-9-4-1-m,23,9,4,1,False,44.67340202060618,11951.237050395752
1365,23-9-5-1-m,23,9,5,1,False,93.78813644093228,31616.507413344018
1366,23-9-6-1-m,23,9,6,1,False,95.22856857057117,37806.41063915047
1367,23-9-7-1-m,23,9,7,1,False,93.81907490790013,41402.678742994394
1368,23-9-8-1-m,23,9,8,1,False,99.41988397679536,44041.212797917084
1369,23-9-9-1-m,23,9,9,1,False,93.93939393939394,45916.368047218886
1370,24-1-10-1-m,24,1,10,1,False,94.66893378675735,8697.072565308777
1371,24-1-5-1-m,24,1,5,1,False,83.83676735347069,4378.3627539277495
1372,24-1-6-1-m,24,1,6,1,False,91.32913291329133,7752.18442910037
1373,24-1-7-1-m,24,1,7,1,False,98.23911955977988,8176.593412094513
1374,24-1-8-1-m,24,1,8,1,False,99.14982996599319,8592.581907335134
1375,24-1-9-1-m,24,1,9,1,False,94.08822646794039,8642.238610193252
1376,24-10-10-1-m,24,10,10,1,False,99.53986195858758,56138.201662993386
1377,24-10-5-1-m,24,10,5,1,False,99.38993899389939,37262.332065652525
1378,24-10-6-1-m,24,10,6,1,False,93.27798339501851,43755.92527582748
1379,24-10-7-1-m,24,10,7,1,False,84.61692338467694,48401.82356477307
1380,24-10-8-1-m,24,10,8,1,False,89.41682504751427,51163.55292116847
1381,24-10-9-1-m,24,10,9,1,False,85.52565769730919,53997.55994386528
1382,24-2-10-1-m,24,2,10,1,False,90.84040571310288,13927.716947115385
1383,24-2-5-1-m,24,2,5,1,False,100.0,9121.185348278623
1384,24-2-6-1-m,24,2,6,1,False,99.00990099009901,11845.559595352564
1385,24-2-7-1-m,24,2,7,1,False,99.28985797159432,12727.88048048048
1386,24-2-8-1-m,24,2,8,1,False,98.13526862211471,13144.56236850015
1387,24-2-9-1-m,24,2,9,1,False,99.8582995951417,13455.61102220444
1388,24-3-10-1-m,24,3,10,1,False,86.34863486348635,19248.783965482642
1389,24-3-5-1-m,24,3,5,1,False,99.91998399679936,12706.289518470317
1390,24-3-6-1-m,24,3,6,1,False,96.81872749099641,15999.757967528563
1391,24-3-7-1-m,24,3,7,1,False,98.44937975190075,17274.394829141198
1392,24-3-8-1-m,24,3,8,1,False,92.52701080432173,17711.5637200921
1393,24-3-9-1-m,24,3,9,1,False,93.93818145443633,18620.32578414671
1394,24-4-10-1-m,24,4,10,1,False,87.8987898789879,25128.98686189951
1395,24-4-5-1-m,24,4,5,1,False,94.53945394539454,16064.479275130156
1396,24-4-6-1-m,24,4,6,1,False,98.64986498649864,19733.421859346825
1397,24-4-7-1-m,24,4,7,1,False,93.92387265240534,21661.469303955935
1398,24-4-8-1-m,24,4,8,1,False,93.31933193319331,22560.84127143287
1399,24-4-9-1-m,24,4,9,1,False,98.74118831822759,23830.055655836342
1400,24-5-10-1-m,24,5,10,1,False,95.18855656697009,29972.22433841219
1401,24-5-5-1-m,24,5,5,1,False,87.27872787278727,19542.393644747393
1402,24-5-6-1-m,24,5,6,1,False,97.06003289473685,23809.66173234647
1403,24-5-7-1-m,24,5,7,1,False,99.21992199219922,26321.12352470494
1404,24-5-8-1-m,24,5,8,1,False,99.36993699369937,27435.459765507567
1405,24-5-9-1-m,24,5,9,1,False,99.02951475737869,28774.547724082615
1406,24-6-10-1-m,24,6,10,1,False,98.99969990997299,35161.944806823885
1407,24-6-5-1-m,24,6,5,1,False,98.72974594918983,23111.77767749699
1408,24-6-6-1-m,24,6,6,1,False,93.1650681474003,27773.957894736843
1409,24-6-7-1-m,24,6,7,1,False,84.30076430489568,30744.82397116251
1410,24-6-8-1-m,24,6,8,1,False,92.11842368473695,32005.75105358218
1411,24-6-9-1-m,24,6,9,1,False,85.33706741348269,33653.07894472866
1412,24-7-10-1-m,24,7,10,1,False,83.89677935587117,40369.257197311665
1413,24-7-5-1-m,24,7,5,1,False,84.56759194308047,26816.460606667333
1414,24-7-6-1-m,24,7,6,1,False,94.54137332925212,31643.01483263179
1415,24-7-7-1-m,24,7,7,1,False,92.73709483793517,35059.961835119706
1416,24-7-8-1-m,24,7,8,1,False,91.68750625187556,37361.220607397016
1417,24-7-9-1-m,24,7,9,1,False,93.82938293829383,38729.11140104376
1418,24-8-10-1-m,24,8,10,1,False,99.07990799079907,45692.54458024444
1419,24-8-5-1-m,24,8,5,1,False,97.07912373712114,30069.639511609286
1420,24-8-6-1-m,24,8,6,1,False,82.05102551275638,35675.06426709444
1421,24-8-7-1-m,24,8,7,1,False,91.93151527578429,40815.9327057881
1422,24-8-8-1-m,24,8,8,1,False,81.96918150890534,41268.64697015375
1423,24-8-9-1-m,24,8,9,1,False,85.92718543708742,44101.53973178543
1424,24-9-10-1-m,24,9,10,1,False,98.9000822368421,51249.564776718515
1425,24-9-5-1-m,24,9,5,1,False,96.92969296929694,33483.114626088696
1426,24-9-6-1-m,24,9,6,1,False,99.58995899589958,39654.794704643464
1427,24-9-7-1-m,24,9,7,1,False,94.55945594559456,46571.91988784298
1428,24-9-8-1-m,24,9,8,1,False,97.14971497149715,46263.44140350877
1429,24-9-9-1-m,24,9,9,1,False,98.05980598059806,48966.200860258075
1430,25-1-10-1-m,25,1,10,1,False,91.83918391839184,9318.765124198719
1431,25-1-6-1-m,25,1,6,1,False,78.95368610583175,8293.576133747121
1432,25-1-7-1-m,25,1,7,1,False,85.96719343868774,9138.676676676676
1433,25-1-8-1-m,25,1,8,1,False,86.64652567975831,9086.784584584584
1434,25-1-9-1-m,25,1,9,1,False,95.31953195319532,9394.495846261636
1435,25-10-10-1-m,25,10,10,1,False,94.68893778755752,59976.37849246231
1436,25-10-6-1-m,25,10,6,1,False,98.8353085410707,46068.72661726417
1437,25-10-7-1-m,25,10,7,1,False,92.92858571714343,51012.76408767891
